"WALLET_HISTORY_SEQ","WALLET_ID","USER_ID","GUBUN","SORT","COIN_ID","AMOUNT","BALANCE","REASON","REASON_DETAIL","REG_DATE","REG_USER","UP_DATE","UP_USER","USE_FLAG"
"29888","WL2020081700006","ygs2413","O","1","HSS","480","0.49554742","출금","출금신청","2020-12-02 07:42:53","ygs2413","2020-12-02 17:16:11","ygs2413","N"
"29887","WL2020081700006","ygs2413","I","6","HSS","239.99999952","480.49554743","마이닝청산","마이닝청산","2020-12-02 07:41:44","ygs2413","2020-12-02 07:42:53","ygs2413","N"
"29886","WL2020071400203","cuy9223","O","1","BTC","0.00631931","0","출금","출금신청","2020-12-02 07:25:41","cuy9223","2020-12-02 16:15:26","cuy9223","N"
"29885","WL2020071400204","cuy9223","I","6","HSS","203.33333296","936.04451631","마이닝청산","마이닝청산","2020-12-02 07:24:21","cuy9223","2020-12-03 17:33:14","cuy9223","N"
"29884","WL2020111700012","psh6396","I","1","HSS","10610.0795756","10622.25136601","송금","크립토출금요청","2020-12-02 07:20:45","psh6396","2020-12-03 16:15:28","psh6396","N"
"29883","WL2020071400208","ch54i7379","I","6","HSS","2553.3333327","2711.93565612","마이닝청산","마이닝청산","2020-12-02 07:17:03","ch54i7379","2020-12-03 09:22:50","ch54i7379","N"
"29882","WL2020071500008","ljo2295","O","3","HSS","10000","1770.11512281","상품구매","상품구매","2020-12-02 07:11:02","ljo2295","2020-12-06 09:45:21","ljo2295","N"
"29881","WL2020071500008","ljo2295","I","6","HSS","616.66666656","11770.11512281","마이닝청산","마이닝청산","2020-12-02 07:11:01","ljo2295","2020-12-02 07:11:02","ljo2295","N"
"29880","WL2020071400124","ckh004","I","6","HSS","233.333333","10460.95012263","마이닝청산","마이닝청산","2020-12-02 06:23:38","ckh004","2020-12-03 06:15:55","ckh004","N"
"29879","WL2020071301158","Kaaj7976","I","6","HSS","70","4386.96018284","마이닝청산","마이닝청산","2020-12-02 05:39:34","Kaaj7976","2020-12-04 05:26:11","Kaaj7976","N"
"29878","WL2020071301118","skim9291","I","6","HSS","266.666666","765.31633494","마이닝청산","마이닝청산","2020-12-02 05:36:05","skim9291","2020-12-03 05:36:30","skim9291","N"
"29875","WL2020071301069","yunsin1","I","9","HSS","30000","30000.15026405","만기","1","2020-12-02 03:05:00","yunsin1","2020-12-04 21:00:54","yunsin1","N"
"29876","WL2020071800004","kbh7238","I","9","HSS","10000","87601.55824801","만기","1","2020-12-02 03:05:00","kbh7238","2020-12-02 14:27:48","kbh7238","N"
"29877","WL2020073100024","kko9259","I","9","HSS","10000","10178.30261557","만기","1","2020-12-02 03:05:00","kko9259","2020-12-03 15:03:47","kko9259","N"
"29874","WL2020092600008","Alexander","O","3","HSS","330000","2039693.33334111","상품구매","상품구매","2020-12-02 03:04:33","Alexander","2020-12-02 23:27:57","Alexander","N"
"29873","WL2020092600008","Alexander","I","6","HSS","11393.33333604","2369693.33334111","마이닝청산","마이닝청산","2020-12-02 03:04:32","Alexander","2020-12-02 03:04:33","Alexander","N"
"29872","WL2020071600052","annaliza09","O","1","HSS","6070","80.27399999","출금","출금신청","2020-12-02 01:07:06","annaliza09","2020-12-03 02:08:43","annaliza09","N"
"29871","WL2020071600052","annaliza09","I","6","HSS","200","6150.27399999","마이닝청산","마이닝청산","2020-12-02 01:01:15","annaliza09","2020-12-02 01:07:06","annaliza09","N"
"29870","WL2020080700044","lee7739","O","1","HSS","50070","243936.15030787","출금","출금신청","2020-12-02 00:47:04","lee7739","2020-12-03 05:20:27","lee7739","N"
"29869","WL2020080700044","lee7739","I","6","HSS","100","294006.15030787","마이닝청산","마이닝청산","2020-12-02 00:46:41","lee7739","2020-12-02 00:47:04","lee7739","N"
"29868","WL2020072300002","lee7738","O","1","HSS","50070","231813.08403059","출금","출금신청","2020-12-02 00:45:25","lee7738","2020-12-03 05:19:33","lee7738","N"
"29867","WL2020111700002","jbc5722","I","1","HSS","12720.84805654","80437.41545709","송금","크립토출금요청","2020-12-02 00:26:45","jbc5722","2020-12-03 07:16:53","jbc5722","N"
"29866","WL2020092600006","hss02","O","1","HSS","50070","1487251.85433149","출금","출금신청","2020-12-02 00:01:51","hss02","2020-12-03 07:18:47","hss02","N"
"29865","WL2020100300002","kbs04","O","1","HSS","13070","37.11981734","출금","출금신청","2020-12-02 00:00:22","kbs04","2020-12-03 14:46:16","kbs04","N"
"29864","WL2020080700050","king11","O","1","HSS","50070","36916.88469259","출금","출금신청","2020-12-01 23:57:41","king11","2020-12-02 13:01:05","king11","N"
"29863","WL2020072300008","sjs7034","O","1","HSS","30070","36.96712112","출금","출금신청","2020-12-01 23:11:12","sjs7034",\n,\n,"Y"
"29862","WL2020071301232","siri3333","I","6","HSS","3820.0000002","31333.54496984","마이닝청산","마이닝청산","2020-12-01 23:00:53","siri3333","2020-12-08 01:01:55","siri3333","N"
"29861","WL2020071400256","yh0022","I","6","HSS","633.33333328","1405.78826842","마이닝청산","마이닝청산","2020-12-01 22:28:13","yh0022","2020-12-06 10:20:37","yh0022","N"
"29860","WL2020071400126","park1215","I","6","HSS","100","9822.69292298","마이닝청산","마이닝청산","2020-12-01 22:25:50","park1215","2020-12-02 20:24:54","park1215","N"
"29859","WL2020100300002","kbs04","O","1","HSS","50070","13107.11981735","출금","출금신청","2020-12-01 22:06:13","kbs04","2020-12-02 00:00:22","kbs04","N"
"29858","WL2020111600010","koreatop1","O","1","HSS","50070","137759.77989317","출금","출금신청","2020-12-01 21:11:04","koreatop1","2020-12-02 14:25:45","koreatop1","N"
"29857","WL2020081100020","ain3535","I","6","HSS","1190","406148.51278785","마이닝청산","마이닝청산","2020-12-01 21:05:09","ain3535","2020-12-02 14:40:17","ain3535","N"
"29856","WL2020112100004","ant0825","I","1","HSS","13291.9805051","64971.15034306","송금","크립토출금요청","2020-12-01 20:48:25","ant0825","2020-12-03 08:22:22","ant0825","N"
"29855","WL2020112000004","freedom","I","1","HSS","13628.31858407","116135.89284436","송금","크립토출금요청","2020-12-01 20:42:14","freedom",\n,\n,"N"
"29853","WL2020112000008","pretty02","I","1","HSS","45699.90850869","89890.26024041","송금","크립토출금요청","2020-12-01 20:23:49","pretty02","2020-12-02 23:50:30","pretty02","N"
"29852","WL2020111600024","pretty01","I","1","HSS","45720.82379863","140555.63599562","송금","크립토출금요청","2020-12-01 20:22:19","pretty01",\n,\n,"N"
"29851","WL2020111600006","hssgo10000","I","1","HSS","45804.67675378","93073.13090747","송금","크립토출금요청","2020-12-01 20:13:11","hssgo10000",\n,\n,"N"
"29850","WL2020073000010","han0045","I","6","HSS","940.0000002","993.33333124","마이닝청산","마이닝청산","2020-12-01 20:12:32","han0045","2020-12-06 06:29:58","han0045","N"
"29849","WL2020081500014","khj01","O","1","HSS","50070","223771.47518905","출금","출금신청","2020-12-01 20:08:14","khj01","2020-12-02 20:16:39","khj01","N"
"29848","WL2020081500014","khj01","I","6","HSS","90","273841.47518905","마이닝청산","마이닝청산","2020-12-01 20:07:53","khj01","2020-12-01 20:08:14","khj01","N"
"29847","WL2020081300022","jhn01","O","1","HSS","50070","165232.26008538","출금","출금신청","2020-12-01 20:07:06","jhn01","2020-12-02 20:14:53","jhn01","N"
"29846","WL2020081300022","jhn01","I","6","HSS","100","215302.26008538","마이닝청산","마이닝청산","2020-12-01 20:06:25","jhn01","2020-12-01 20:07:06","jhn01","N"
"29845","WL2020080500014","gongdong5","O","1","HSS","50070","110648.08806558","출금","출금신청","2020-12-01 20:04:26","gongdong5",\n,\n,"Y"
"29844","WL2020080500014","gongdong5","I","6","HSS","100","160718.08806558","마이닝청산","마이닝청산","2020-12-01 20:03:41","gongdong5","2020-12-01 20:04:26","gongdong5","N"
"29843","WL2020072900010","cdh04","O","1","HSS","46070","98676.58687797","출금","출금신청","2020-12-01 20:01:49","cdh04",\n,\n,"Y"
"29842","WL2020072900010","cdh04","I","6","HSS","100","144746.58687797","마이닝청산","마이닝청산","2020-12-01 20:01:14","cdh04","2020-12-01 20:01:49","cdh04","N"
"29841","WL2020072000016","ndh4576","I","6","HSS","66.66666652","26700.02336851","마이닝청산","마이닝청산","2020-12-01 19:46:34","ndh4576","2020-12-03 14:31:59","ndh4576","N"
"29840","WL2020081600008","applle41","O","4","HSS","50000","389963.0758389","차감","이중출금","2020-12-01 19:19:50","applle41","2020-12-02 14:59:52","applle41","N"
"29835","WL2020111600018","boss001","I","1","HSS","42198.58156028","285181.41056939","송금","크립토출금요청","2020-12-01 17:06:15","boss001","2020-12-02 08:31:36","boss001","N"
"29834","WL2020072300002","lee7738","I","6","HSS","100","281883.08403059","마이닝청산","마이닝청산","2020-12-01 17:03:08","lee7738","2020-12-02 00:45:25","lee7738","N"
"29831","WL2020111600028","swh8880","I","1","HSS","10676.15658363","143314.15393229","송금","크립토출금요청","2020-12-01 15:46:14","swh8880","2020-12-02 09:24:38","swh8880","N"
"29830","WL2020071400204","cuy9223","I","6","HSS","603.33333222","732.71118335","마이닝청산","마이닝청산","2020-12-01 15:40:27","cuy9223","2020-12-02 07:24:21","cuy9223","N"
"29820","WL2020080300010","pkj3589","I","6","HSS","700","2381.45599998","마이닝청산","마이닝청산","2020-12-01 15:22:07","pkj3589",\n,\n,"Y"
"29816","WL2020071301034","soso555","O","1","HSS","50070","45463.88703957","출금","출금신청","2020-12-01 14:50:12","soso555","2020-12-07 13:24:44","soso555","N"
"29815","WL2020083100018","jkc0995","O","1","HSS","18070","499.33349386","출금","출금신청","2020-12-01 14:30:08","jkc0995","2020-12-02 13:01:04","jkc0995","N"
"29814","WL2020081200002","momo71","O","1","HSS","40070","6938.92336637","출금","출금신청","2020-12-01 13:55:35","momo71","2020-12-03 14:46:16","momo71","N"
"29813","WL2020082300004","dasan8461","O","1","HSS","36070","486.62810156","출금","출금신청","2020-12-01 13:46:36","dasan8461","2020-12-02 13:01:04","dasan8461","N"
"29812","WL2020081900004","dhskaqkqn","I","6","HSS","26.66666664","579.9999994","마이닝청산","마이닝청산","2020-12-01 13:42:48","dhskaqkqn","2020-12-04 03:05:00","ADMIN","N"
"29811","WL2020072600010","sjy8528","O","1","HSS","15370","26.42858666","출금","출금신청","2020-12-01 13:42:43","sjy8528",\n,\n,"Y"
"29810","WL2020081500008","lsw001","O","1","HSS","50070","63181.43147995","출금","출금신청","2020-12-01 13:41:37","lsw001","2020-12-02 17:04:43","lsw001","N"
"29809","WL2020081500008","lsw001","I","6","HSS","93.33333328","113251.43147995","마이닝청산","마이닝청산","2020-12-01 13:41:22","lsw001","2020-12-01 13:41:37","lsw001","N"
"29808","WL2020081400022","lys001","O","1","HSS","50070","11792.64906609","출금","출금신청","2020-12-01 13:40:44","lys001","2020-12-02 15:11:17","lys001","N"
"29807","WL2020081400022","lys001","I","6","HSS","98.33333328","61862.64906609","마이닝청산","마이닝청산","2020-12-01 13:40:21","lys001","2020-12-01 13:40:44","lys001","N"
"29806","WL2020072300008","sjs7034","I","6","HSS","393.3333333","30106.96712112","마이닝청산","마이닝청산","2020-12-01 13:31:32","sjs7034","2020-12-01 23:11:12","sjs7034","N"
"29805","WL2020072600010","sjy8528","I","6","HSS","1999.9999995","15396.42858667","마이닝청산","마이닝청산","2020-12-01 13:30:21","sjy8528","2020-12-01 13:42:43","sjy8528","N"
"29798","WL2020101500008","hss10000","I","2","HSS","24477.08055184","120865.04872732","입금","USD 상품 전송","2020-12-01 13:11:59","hss10000","2020-12-02 19:31:53","hss10000","N"
"29800","WL2020101500004","hss1000","I","2","HSS","24444.44444444","122374.08957347","입금","USD 상품 전송","2020-12-01 13:11:59","hss1000","2020-12-02 19:30:20","hss1000","N"
