"PT_CODE","USER_ID","PRODUCT_CD","PRODUCT_TYPE","PRODUCT_STATE","PRODUCT_THS","AP_DATE","GD_DATE","ST_COIN","CRT_USD","AUTO_SHIP","REG_DATE","REG_USER","UP_DATE","UP_USER","USE_FLAG"
"PT2020121500016","han13","PDT34","M","P","120","2020-12-15 11:44:49",\n,"0.37476596","7200","N","2020-12-15 11:44:34","han13","2020-12-15 11:44:49","han13","Y"
"PT2020121500015","tpgus","PDT33","M","P","50","2020-12-15 11:23:25",\n,"0.15615248","3000","N","2020-12-15 11:22:46","tpgus","2020-12-15 11:23:25","tpgus","Y"
"PT2020121500014","han05","PDT34","M","P","120","2020-12-15 10:52:35",\n,"0.37476596","7200","N","2020-12-15 10:52:15","han05","2020-12-15 10:52:35","han05","Y"
"PT2020121500013","han07","PDT34","M","P","120","2020-12-15 10:48:39",\n,"0.37476596","7200","N","2020-12-15 10:48:24","han07","2020-12-15 10:48:39","han07","Y"
"PT2020121500012","han06","PDT34","M","P","120","2020-12-15 10:46:01",\n,"0.37476596","7200","N","2020-12-15 10:45:38","han06","2020-12-15 10:46:01","han06","Y"
"PT2020121500011","queen777","PDT32","M","P","20","2020-12-15 01:40:58",\n,"0.06242846","1200","N","2020-12-15 01:40:31","queen777","2020-12-15 01:40:58","queen777","Y"
"PT2020121500010","queen77","PDT32","M","P","20","2020-12-15 01:39:54",\n,"0.06242846","1200","N","2020-12-15 01:39:35","queen77","2020-12-15 01:39:54","queen77","Y"
"PT2020121500009","queen70","PDT33","M","P","50","2020-12-15 01:38:41",\n,"0.15607116","3000","N","2020-12-15 01:38:14","queen70","2020-12-15 01:38:41","queen70","Y"
"PT2020121500008","queen79","PDT33","M","P","50","2020-12-15 01:34:54",\n,"0.15607116","3000","N","2020-12-15 01:34:37","queen79","2020-12-15 01:34:54","queen79","Y"
"PT2020121500007","king09","PDT33","M","P","50","2020-12-15 01:33:41",\n,"0.15607116","3000","N","2020-12-15 01:33:06","king09","2020-12-15 01:33:41","king09","Y"
"PT2020121500006","king9","PDT33","M","P","50","2020-12-15 01:32:26",\n,"0.15607116","3000","N","2020-12-15 01:31:28","king9","2020-12-15 01:32:26","king9","Y"
"PT2020121500005","king07","PDT33","M","P","50","2020-12-15 01:28:47",\n,"0.15607116","3000","N","2020-12-15 01:28:06","king07","2020-12-15 01:28:47","king07","Y"
"PT2020121500004","king7","PDT33","M","P","50","2020-12-15 01:27:03",\n,"0.15607116","3000","N","2020-12-15 01:26:39","king7","2020-12-15 01:27:03","king7","Y"
"PT2020121500003","han03","PDT34","M","P","120","2020-12-15 01:13:54",\n,"0.3745708","7200","N","2020-12-15 01:13:29","han03","2020-12-15 01:13:54","han03","Y"
"PT2020121500002","han02","PDT34","M","P","120","2020-12-15 01:11:36",\n,"0.3745708","7200","N","2020-12-15 01:11:05","han02","2020-12-15 01:11:36","han02","Y"
"PT2020121500001","han01","PDT34","M","P","120","2020-12-15 00:44:19",\n,"0.3745708","7200","N","2020-12-15 00:41:51","han01","2020-12-15 00:44:19","han01","Y"
"PT2020121400033","sweet01","PDT33","M","P","50","2020-12-15 00:02:57",\n,"0.15607116","3000","N","2020-12-14 23:58:18","sweet01","2020-12-15 00:02:57","sweet01","Y"
"PT2020121400032","queen7","PDT32","M","P","20","2020-12-14 23:31:57",\n,"0.06242846","1200","N","2020-12-14 23:31:22","queen7","2020-12-14 23:31:57","queen7","Y"
"PT2020121400031","queen7","PDT31","M","P","8","2020-12-14 23:32:03",\n,"0.02497138","480","N","2020-12-14 23:31:16","queen7","2020-12-14 23:32:03","queen7","Y"
"PT2020121400030","queen7","PDT30","M","P","2","2020-12-14 23:32:13",\n,"0.00624284","120","N","2020-12-14 23:31:11","queen7","2020-12-14 23:32:13","queen7","Y"
"PT2020121400029","queen007","PDT32","M","P","20","2020-12-14 23:29:53",\n,"0.06242846","1200","N","2020-12-14 23:29:16","queen007","2020-12-14 23:29:53","queen007","Y"
"PT2020121400028","queen007","PDT31","M","P","8","2020-12-14 23:30:00",\n,"0.02497138","480","N","2020-12-14 23:29:11","queen007","2020-12-14 23:30:00","queen007","Y"
"PT2020121400027","queen007","PDT30","M","P","2","2020-12-14 23:30:06",\n,"0.00624284","120","N","2020-12-14 23:29:06","queen007","2020-12-14 23:30:06","queen007","Y"
"PT2020121400026","king779","PDT32","M","P","20","2020-12-14 23:28:13",\n,"0.06242846","1200","N","2020-12-14 23:27:33","king779","2020-12-14 23:28:13","king779","Y"
"PT2020121400025","king779","PDT31","M","P","8","2020-12-14 23:28:20",\n,"0.02497138","480","N","2020-12-14 23:27:29","king779","2020-12-14 23:28:20","king779","Y"
"PT2020121400024","king779","PDT30","M","P","2","2020-12-14 23:28:27",\n,"0.00624284","120","N","2020-12-14 23:27:22","king779","2020-12-14 23:28:27","king779","Y"
"PT2020121400023","king778","PDT32","M","P","20","2020-12-14 23:26:16",\n,"0.06242846","1200","N","2020-12-14 23:25:32","king778","2020-12-14 23:26:16","king778","Y"
"PT2020121400022","king778","PDT31","M","P","8","2020-12-14 23:26:23",\n,"0.02497138","480","N","2020-12-14 23:25:25","king778","2020-12-14 23:26:23","king778","Y"
"PT2020121400021","king778","PDT30","M","P","2","2020-12-14 23:26:10",\n,"0.00624284","120","N","2020-12-14 23:25:19","king778","2020-12-14 23:26:10","king778","Y"
"PT2020121400020","queen7","PDT32","M","P","20","2020-12-14 22:50:50",\n,"0.06242846","1200","N","2020-12-14 22:50:29","queen7","2020-12-14 22:50:50","queen7","Y"
"PT2020121400019","queen007","PDT32","M","P","20","2020-12-14 22:51:27",\n,"0.06242846","1200","N","2020-12-14 22:49:29","queen007","2020-12-14 22:51:27","queen007","Y"
"PT2020121400018","king779","PDT32","M","P","20","2020-12-14 22:48:26",\n,"0.06242846","1200","N","2020-12-14 22:48:08","king779","2020-12-14 22:48:26","king779","Y"
"PT2020121400017","king778","PDT32","M","P","20","2020-12-14 22:47:32",\n,"0.06242846","1200","N","2020-12-14 22:47:08","king778","2020-12-14 22:47:32","king778","Y"
"PT2020121400016","good11","PDT33","M","P","50","2020-12-14 22:10:38",\n,"0.15607116","3000","N","2020-12-14 22:10:16","good11","2020-12-14 22:10:38","good11","Y"
"PT2020121400015","good01","PDT33","M","P","50","2020-12-14 22:02:43",\n,"0.15607116","3000","N","2020-12-14 22:02:06","good01","2020-12-14 22:02:43","good01","Y"
"PT2020121400014","wldh1","PDT33","M","P","50","2020-12-14 18:42:16",\n,"0.15607116","3000","N","2020-12-14 18:41:58","wldh1","2020-12-14 18:42:16","wldh1","Y"
"PT2020121400013","gksk1","PDT33","M","P","50","2020-12-14 18:32:16",\n,"0.15607116","3000","N","2020-12-14 18:32:04","gksk1","2020-12-14 18:32:16","gksk1","Y"
"PT2020121400012","smart006","PDT33","M","P","50","2020-12-14 18:11:05",\n,"0.15607116","3000","N","2020-12-14 18:10:00","smart006","2020-12-14 18:11:05","smart006","Y"
"PT2020121400011","smart005","PDT33","M","P","50","2020-12-14 18:05:32",\n,"0.15607116","3000","N","2020-12-14 18:05:09","smart005","2020-12-14 18:05:32","smart005","Y"
"PT2020121400010","smart004","PDT33","M","P","50","2020-12-14 17:59:33",\n,"0.15738608","3000","N","2020-12-14 17:59:11","smart004","2020-12-14 17:59:33","smart004","Y"
"PT2020121400009","smart003","PDT33","M","P","50","2020-12-14 17:45:57",\n,"0.15738608","3000","N","2020-12-14 17:45:08","smart003","2020-12-14 17:45:57","smart003","Y"
"PT2020121400008","smart002","PDT33","M","P","50","2020-12-14 17:30:58",\n,"0.15738608","3000","N","2020-12-14 17:30:26","smart002","2020-12-14 17:30:58","smart002","Y"
"PT2020121400007","rose001","PDT33","M","P","50","2020-12-14 17:08:28",\n,"0.15738608","3000","N","2020-12-14 17:07:33","rose001","2020-12-14 17:08:28","rose001","Y"
"PT2020121400006","rose01","PDT33","M","P","50","2020-12-14 16:52:27",\n,"0.15738608","3000","N","2020-12-14 16:50:22","rose01","2020-12-14 16:52:27","rose01","Y"
"PT2020121400005","rose1","PDT33","M","P","50","2020-12-14 15:33:41",\n,"0.15738608","3000","N","2020-12-14 15:26:03","rose1","2020-12-14 15:33:41","rose1","Y"
"PT2020121400004","sunhss","PDT32","M","P","20","2020-12-14 14:42:35",\n,"0.06295443","1200","N","2020-12-14 14:41:45","sunhss","2020-12-14 14:42:35","sunhss","Y"
"PT2020121400003","tophss1","PDT33","M","P","50","2020-12-14 14:41:02",\n,"0.15738608","3000","N","2020-12-14 14:40:25","tophss1","2020-12-14 14:41:02","tophss1","Y"
"PT2020121400002","sunhss","PDT70","A","C","20",\n,\n,"0.06295443","1200","N","2020-12-14 13:39:41","hmw2210","2020-12-14 13:45:33","admin","y"
"PT2020121400001","tophss1","PDT72","A","C","50","2020-12-14 13:39:36",\n,"0.15738608","3000","N","2020-12-14 13:38:58","hmw2210","2020-12-14 13:39:36","tophss1","y"
"PT2020121100004","kkyy1","PDT31","M","P","8","2020-12-14 19:40:28",\n,"0.02631286","480","N","2020-12-11 17:46:08","kkyy1","2020-12-14 19:40:28","hmw2210","Y"
"PT2020121100003","sweet1","PDT33","M","G","50","2020-12-11 11:02:49","2020-12-18 11:02:49","0.16305654","3000","N","2020-12-11 11:00:11","sweet1","2020-12-19 03:00:00","ADMIN","Y"
"PT2020121100002","hlwn1031","PDT30","M","G","2","2020-12-11 17:03:03","2020-12-18 17:03:03","0.00652226","120","N","2020-12-11 10:43:35","hlwn1031","2020-12-19 03:00:00","ADMIN","Y"
"PT2020121100001","noble001","PDT33","M","G","50","2020-12-11 08:21:58","2020-12-18 08:21:58","0.16305654","3000","N","2020-12-11 08:21:06","noble001","2020-12-19 03:00:00","ADMIN","Y"
"PT2020121000002","queen07","PDT33","M","G","50","2020-12-10 22:43:17","2020-12-17 22:43:17","0.16305654","3000","N","2020-12-10 22:41:20","queen07","2020-12-18 03:00:00","ADMIN","Y"
"PT2020121000001","hss1000","PDT32","M","C","20",\n,\n,"0.06522261","1200","N","2020-12-10 17:59:43","hss1000","2020-12-10 18:29:13","admin","Y"
"PT2020120900008","jinstar001","PDT30","M","G","2","2020-12-09 21:05:33","2020-12-16 21:05:33","0.00651884","120","N","2020-12-09 21:05:14","jinstar001","2020-12-17 03:00:00","ADMIN","Y"
"PT2020120900007","jung003","PDT32","M","G","20","2020-12-09 18:34:13","2020-12-16 18:34:13","0.06518841","1200","N","2020-12-09 18:33:59","jung003","2020-12-17 03:00:00","ADMIN","Y"
"PT2020120900006","jung002","PDT32","M","G","20","2020-12-09 18:24:38","2020-12-16 18:24:38","0.06518841","1200","N","2020-12-09 18:24:19","jung002","2020-12-17 03:00:00","ADMIN","Y"
"PT2020120900005","jung001","PDT30","M","G","2","2020-12-09 16:58:35","2020-12-16 16:58:35","0.00651884","120","N","2020-12-09 16:58:12","jung001","2020-12-17 03:00:00","ADMIN","Y"
"PT2020120900004","jung001","PDT31","M","G","8","2020-12-09 16:58:41","2020-12-16 16:58:41","0.02607536","480","N","2020-12-09 16:58:05","jung001","2020-12-17 03:00:00","ADMIN","Y"
"PT2020120900003","protectm1","PDT32","M","G","20","2020-12-09 12:48:27","2020-12-16 12:48:27","0.06518841","1200","N","2020-12-09 12:47:35","protectm1","2020-12-17 03:00:00","ADMIN","Y"
"PT2020120900002","Topbtc","PDT32","M","G","20","2020-12-09 01:11:19","2020-12-16 01:11:19","0.06305446","1200","N","2020-12-09 01:10:58","Topbtc","2020-12-16 03:00:00","ADMIN","Y"
"PT2020120900001","JJ2021","PDT32","M","G","20","2020-12-09 01:09:29","2020-12-16 01:09:29","0.06305446","1200","N","2020-12-09 01:08:57","JJ2021","2020-12-16 03:00:00","ADMIN","Y"
"PT2020120800004","king777","PDT33","M","G","50","2020-12-08 23:52:44","2020-12-15 23:52:44","0.15763617","3000","N","2020-12-08 23:51:49","king777","2020-12-16 03:00:00","ADMIN","Y"
"PT2020120800003","ain07","PDT33","M","G","50","2020-12-08 23:26:13","2020-12-15 23:26:13","0.15763617","3000","N","2020-12-08 23:25:57","ain07","2020-12-16 03:00:00","ADMIN","Y"
"PT2020120800002","rich001","PDT30","M","G","2","2020-12-08 14:55:05","2020-12-15 14:55:05","0.00630544","120","N","2020-12-08 14:54:41","rich001","2020-12-16 03:00:00","ADMIN","Y"
"PT2020120800001","value0001","PDT33","M","G","50","2020-12-08 06:43:09","2020-12-15 06:43:09","0.15606754","3000","N","2020-12-08 06:42:49","value0001","2020-12-16 03:00:00","ADMIN","Y"
"PT2020120700003","smart001","PDT33","M","G","50","2020-12-07 23:54:54","2020-12-14 23:54:54","0.15606754","3000","N","2020-12-07 23:54:11","smart001","2020-12-15 03:00:00","ADMIN","Y"
"PT2020120700002","star001","PDT30","M","G","2","2020-12-07 13:16:40","2020-12-14 13:16:40","0.0062427","120","N","2020-12-07 13:16:30","star001","2020-12-15 03:00:00","ADMIN","Y"
"PT2020120700001","hssup","PDT30","M","G","2","2020-12-07 13:02:49","2020-12-14 13:02:49","0.0062427","120","N","2020-12-07 13:02:31","hssup","2020-12-15 03:00:00","ADMIN","Y"
"PT2020120600013","Valeriy44","PDT30","M","G","2","2020-12-06 17:56:47","2020-12-13 17:56:47","0.00643038","120","N","2020-12-06 17:56:32","Valeriy44","2020-12-14 03:00:00","ADMIN","Y"
"PT2020120600012","lucky003","PDT30","M","G","2","2020-12-06 17:47:48","2020-12-13 17:47:48","0.00643038","120","N","2020-12-06 17:47:25","lucky003","2020-12-14 03:00:00","ADMIN","Y"
"PT2020120600011","lucky002","PDT31","M","G","8","2020-12-06 17:13:18","2020-12-13 17:13:18","0.02572155","480","N","2020-12-06 17:12:47","lucky002","2020-12-14 03:00:00","ADMIN","Y"
"PT2020120600010","pure002","PDT33","M","G","50","2020-12-06 16:08:28","2020-12-13 16:08:28","0.16075971","3000","N","2020-12-06 16:08:05","pure002","2020-12-14 03:00:00","ADMIN","Y"
"PT2020120600009","pure001","PDT33","M","G","50","2020-12-06 13:13:33","2020-12-13 13:13:33","0.16075971","3000","N","2020-12-06 13:12:47","pure001","2020-12-14 03:00:00","ADMIN","Y"
"PT2020120600008","pure02","PDT33","M","G","50","2020-12-06 12:42:44","2020-12-13 12:42:44","0.16075971","3000","N","2020-12-06 12:42:14","pure02","2020-12-14 03:00:00","ADMIN","Y"
"PT2020120600007","hssjin","PDT32","M","G","20","2020-12-06 12:36:47","2020-12-13 12:36:47","0.06430388","1200","N","2020-12-06 12:36:27","hssjin","2020-12-14 03:00:00","ADMIN","Y"
"PT2020120600006","hss2021","PDT30","M","G","2","2020-12-06 12:32:42","2020-12-13 12:32:42","0.00643038","120","N","2020-12-06 12:32:29","hss2021","2020-12-14 03:00:00","ADMIN","Y"
"PT2020120600005","share007","PDT33","M","G","50","2020-12-06 11:39:20","2020-12-13 11:39:20","0.16075971","3000","N","2020-12-06 11:38:40","share007","2020-12-14 03:00:00","ADMIN","Y"
"PT2020120600004","share07","PDT33","M","G","50","2020-12-06 10:55:58","2020-12-13 10:55:58","0.16075971","3000","N","2020-12-06 10:55:36","share07","2020-12-14 03:00:00","ADMIN","Y"
"PT2020120600003","share7777","PDT33","M","G","50","2020-12-06 08:37:30","2020-12-13 08:37:30","0.16075971","3000","N","2020-12-06 08:37:08","share7777","2020-12-14 03:00:00","ADMIN","Y"
"PT2020120600002","share777","PDT33","M","G","50","2020-12-06 08:03:08","2020-12-13 08:03:08","0.16075971","3000","N","2020-12-06 08:02:46","share777","2020-12-14 03:00:00","ADMIN","Y"
"PT2020120600001","share77","PDT33","M","G","50","2020-12-06 06:55:11","2020-12-13 06:55:11","0.16075971","3000","N","2020-12-06 06:54:28","share77","2020-12-14 03:00:00","ADMIN","Y"
"PT2020120500012","starhss","PDT30","M","G","2","2020-12-05 17:22:51","2020-12-12 17:22:51","0.00643038","120","N","2020-12-05 17:22:33","starhss","2020-12-13 03:00:00","ADMIN","Y"
"PT2020120500011","Yulduz","PDT30","M","G","2","2020-12-05 12:10:13","2020-12-12 12:10:13","0.00632827","120","N","2020-12-05 12:06:36","Yulduz","2020-12-13 03:00:00","ADMIN","Y"
"PT2020120500010","hsswin","PDT30","M","G","2","2020-12-05 03:13:34","2020-12-12 03:13:34","0.00630049","120","N","2020-12-05 03:13:11","hsswin","2020-12-13 03:00:00","ADMIN","Y"
"PT2020120500009","share7","PDT33","M","G","50","2020-12-05 03:08:36","2020-12-12 03:08:36","0.15751247","3000","N","2020-12-05 03:08:09","share7","2020-12-13 03:00:00","ADMIN","Y"
"PT2020120500008","share001","PDT33","M","G","50","2020-12-05 02:51:53","2020-12-12 02:51:53","0.15751247","3000","N","2020-12-05 02:51:27","share001","2020-12-12 03:00:00","ADMIN","Y"
"PT2020120500007","share01","PDT33","M","G","50","2020-12-05 02:39:32","2020-12-12 02:39:32","0.15751247","3000","N","2020-12-05 02:38:26","share01","2020-12-12 03:00:00","ADMIN","Y"
"PT2020120500006","share1","PDT33","M","G","50","2020-12-05 02:24:13","2020-12-12 02:24:13","0.15751247","3000","N","2020-12-05 02:23:40","share1","2020-12-12 03:00:00","ADMIN","Y"
"PT2020120500005","value777","PDT31","M","G","8","2020-12-05 02:16:27","2020-12-12 02:16:27","0.02520199","480","N","2020-12-05 02:16:04","value777","2020-12-12 03:00:00","ADMIN","Y"
"PT2020120500004","value333","PDT31","M","G","8","2020-12-05 02:10:27","2020-12-12 02:10:27","0.02520199","480","N","2020-12-05 02:09:59","value333","2020-12-12 03:00:00","ADMIN","Y"
"PT2020120500003","pure11","PDT31","M","G","8","2020-12-05 01:55:17","2020-12-12 01:55:17","0.02520199","480","N","2020-12-05 01:54:48","pure11","2020-12-12 03:00:00","ADMIN","Y"
"PT2020120500002","value222","PDT31","M","G","8","2020-12-05 01:50:29","2020-12-12 01:50:29","0.02520199","480","N","2020-12-05 01:50:09","value222","2020-12-12 03:00:00","ADMIN","Y"
"PT2020120500001","value111","PDT31","M","G","8","2020-12-05 01:47:18","2020-12-12 01:47:18","0.02520199","480","N","2020-12-05 01:46:45","value111","2020-12-12 03:00:00","ADMIN","Y"
"PT2020120400004","hsstop","PDT30","M","G","2","2020-12-04 23:37:20","2020-12-11 23:37:20","0.00618911","120","N","2020-12-04 23:36:59","hsstop","2020-12-12 03:00:00","ADMIN","Y"
"PT2020120400003","Lexus-300","PDT73","A","G","2","2020-12-04 17:24:13","2020-12-11 17:24:13","0.00831086","160","N","2020-12-04 17:20:39","hmw2210","2020-12-12 03:00:00","ADMIN","Y"
"PT2020120400002","Lackymen59","PDT73","A","G","2","2020-12-04 18:22:35","2020-12-11 18:22:35","0.00831086","160","N","2020-12-04 15:48:43","hmw2210","2020-12-12 03:00:00","ADMIN","Y"
"PT2020120400001","Brain1","PDT71","A","G","8","2020-12-04 15:56:07","2020-12-11 15:56:07","0.02493259","480","N","2020-12-04 15:48:10","hmw2210","2020-12-12 03:00:00","ADMIN","Y"
"PT2020120300009","pure01","PDT30","M","G","2","2020-12-03 23:59:27","2020-12-10 23:59:27","0.00619234","120","N","2020-12-03 23:59:00","pure01","2020-12-11 03:00:00","ADMIN","Y"
"PT2020120300008","pure01","PDT32","M","G","20","2020-12-03 23:59:16","2020-12-10 23:59:16","0.0619234","1200","N","2020-12-03 23:58:55","pure01","2020-12-11 03:00:00","ADMIN","Y"
"PT2020120300007","pure01","PDT32","M","G","20","2020-12-03 23:59:22","2020-12-10 23:59:22","0.0619234","1200","N","2020-12-03 23:58:55","pure01","2020-12-11 03:00:00","ADMIN","Y"
"PT2020120300006","angel00a","PDT30","M","G","2","2020-12-03 22:41:28","2020-12-10 22:41:28","0.00619234","120","N","2020-12-03 22:40:38","angel00a","2020-12-11 03:00:00","ADMIN","Y"
"PT2020120300005","angel00a","PDT30","M","G","2","2020-12-03 22:41:34","2020-12-10 22:41:34","0.00619234","120","N","2020-12-03 22:40:38","angel00a","2020-12-11 03:00:00","ADMIN","Y"
"PT2020120300004","angel00a","PDT30","M","G","2","2020-12-03 22:41:40","2020-12-10 22:41:40","0.00619234","120","N","2020-12-03 22:40:38","angel00a","2020-12-11 03:00:00","ADMIN","Y"
"PT2020120300003","angel00a","PDT30","M","G","2","2020-12-03 22:41:46","2020-12-10 22:41:46","0.00619234","120","N","2020-12-03 22:40:38","angel00a","2020-12-11 03:00:00","ADMIN","Y"
"PT2020120300002","angel00a","PDT30","M","G","2","2020-12-03 22:41:51","2020-12-10 22:41:51","0.00619234","120","N","2020-12-03 22:40:38","angel00a","2020-12-11 03:00:00","ADMIN","Y"
"PT2020120300001","angel00a","PDT30","M","G","2","2020-12-03 22:41:57","2020-12-10 22:41:57","0.00619234","120","N","2020-12-03 22:40:38","angel00a","2020-12-11 03:00:00","ADMIN","Y"
"PT2020120200001","protectm","PDT32","M","G","20","2020-12-02 20:12:19","2020-12-09 20:12:19","0.06250963","1200","N","2020-12-02 20:09:56","protectm","2020-12-10 03:00:00","ADMIN","Y"
"PT2020112600001","Sonen","PDT72","A","G","50","2020-11-26 20:01:47","2020-12-03 20:01:47","0.17773975","3000","N","2020-11-26 19:25:55","admin","2020-12-04 03:00:00","ADMIN","Y"
"PT2020112500001","kangjh3kang3","PDT31","M","G","8","2020-11-26 08:18:16","2020-12-03 08:18:16","0.02476215","480","N","2020-11-25 09:36:52","kangjh3kang3","2020-12-04 03:00:00","ADMIN","Y"
"PT2020112400002","jakeyun0305","PDT30","M","C","2",\n,\n,"0.0064465","120","N","2020-11-24 19:04:48","jakeyun0305","2020-11-24 19:11:46","abulfayz","Y"
"PT2020112400001","hlwn1031","PDT30","M","G","2","2020-11-29 12:01:46","2020-12-06 12:01:46","0.0064465","120","N","2020-11-24 19:01:46","hlwn1031","2020-12-07 03:00:00","ADMIN","Y"
"PT2020112000001","jyp322","PDT01","M","G","8","2020-11-20 17:15:06","2020-11-27 17:15:06","0.02649686","480","N","2020-11-20 06:34:59","jyp322","2020-11-28 03:00:00","ADMIN","Y"
"PT2020111600001","jelddul","PDT31","M","C","8",\n,\n,"20689.65517241","480","N","2020-11-16 15:48:12","jelddul","2020-11-18 20:38:04","hmw2210","Y"
"PT2020102100001","won007","PDT03","M","G","50","2020-10-21 18:50:17","2020-10-28 18:50:17","0.24693288","3000","N","2020-10-21 18:49:03","won007","2020-10-29 03:00:00","ADMIN","Y"
